PLOT_YEAR,YEAR,GENOTYPE,PLOT,NTREATMENT,SUBPOPULATION,ID,Blue,Green,NIR,Red,RedEdge,SAVIMASK,NDVI,GNDVI,RDVI,NLI,CVI,MSR,NDI,NDVIRedge,PSRI,CIRedge,MTCI,DAP
7036_2022,2022,ND249,7036,H,Broad origin-public ,7036_2022_68,2.52283349,1.738087004,-1.55982124,3.124819453,1.633416937,-2.275757027,-3.18765458,-2.345469187,-2.716946946,-3.060696724,-1.574507205,-2.35925967,-2.947492029,-2.284005685,3.307584255,-1.889975373,-1.24757629,68
7036_2022,2022,ND249,7036,H,Broad origin-public ,7036_2022_74,1.494167559,0.213205543,-1.878701119,2.30270754,-0.086541592,-3.382834413,-3.325065373,-2.401177502,-2.653214896,-3.472438192,-1.654610291,-2.460574276,-2.789266357,-2.618445239,3.119300009,-2.151545515,-1.367873504,74
7036_2022,2022,ND249,7036,H,Broad origin-public ,7036_2022_91,-0.225631947,-0.745315304,-2.962922344,0.944608347,-0.751797081,-0.147294491,-2.445930527,-1.38615004,-3.062667467,-3.317890859,-1.171689287,-2.012692307,-2.55099054,-1.50410542,2.930964263,-1.355975376,-0.87642108,91
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_12,0.657481227,0.237661573,-0.323900166,-0.171489814,-0.236479175,,-0.290535684,-1.045862276,-0.395937191,-0.451689479,-1.043267034,-0.294955415,-0.21631052,-0.216965025,-1.216112837,-0.22183431,-0.038316838,12
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_33,0.678288533,0.493268549,0.157487547,0.445439773,0.282476416,-0.458858263,-0.407987939,-0.520278919,-0.316687936,-0.284632781,-0.581540367,-0.45157617,-0.612947606,-0.189208209,0.24339377,-0.226627103,0.530696888,33
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_40,1.124844691,1.013691203,0.277233706,0.911221041,0.964708644,-0.692592523,-0.769588604,-0.840078972,-0.666060709,-0.630629777,-0.825530542,-0.78165145,-0.734127046,-0.767464882,0.421118889,-0.772788177,-0.666643605,40
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_45,0.743713708,0.678077819,-0.407974554,0.561850287,0.4323315,-0.762693479,-0.641852767,-0.766308546,-0.618752726,-0.638378221,-0.74107571,-0.671509159,-0.574604322,-0.693037441,0.377635115,-0.703349007,-0.67890489,45
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_55,1.294739663,0.839759844,-0.679522031,1.338892839,0.602362193,0.112562086,-1.709120235,-1.579380895,-1.575925841,-1.742736501,-1.219135442,-1.462484478,-1.584339469,-1.499176368,1.487521275,-1.365399908,-0.750054437,55
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_62,1.11249949,-0.43338005,-2.267960035,2.058740863,-0.567192861,-2.877118519,-2.699727349,-1.633875128,-2.552855822,-2.861722792,-1.252064804,-2.167611003,-2.601606099,-1.647266568,2.57352076,-1.450853419,-0.749761055,62
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_68,3.196411549,2.322841352,-1.299814377,3.421120768,2.148728961,-3.72863079,-3.293358903,-2.667634769,-2.677101871,-3.042188065,-1.674597082,-2.402193206,-2.873994597,-2.509321512,2.978004144,-2.022393082,-1.5093393,68
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_74,1.574798486,0.1713717,-1.851648816,1.860310053,-0.621688735,-4.014959099,-2.905350322,-2.311698727,-2.476619326,-3.154070026,-1.623164821,-2.274625786,-2.893499512,-1.866643703,2.569705929,-1.665942814,-0.446211777,74
7327_2022,2022,ND249,7327,L,Broad origin-public ,7327_2022_91,1.71019944,0.331673934,-2.75127457,2.755696792,0.220857385,-2.148771297,-4.025553477,-2.530161495,-3.63458044,-4.435188794,-1.601547673,-2.690623329,-3.608056644,-2.441864687,3.874666489,-1.922395452,-1.332681095,91
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_12,-0.405628384,-1.115273545,-0.763195031,-0.906170524,-0.69392579,,0.737564674,1.242238051,0.505524039,-0.449580268,1.256687672,0.735525057,1.009274476,0.059909572,-1.002694154,0.054567774,-0.753906916,12
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_33,-0.004216726,-0.034794546,-0.484767359,0.036088087,0.089974531,-0.473413199,-0.334952744,-0.372181351,-0.426607463,-0.514039594,-0.450497912,-0.381962927,-0.038925919,-0.619229,0.066854896,-0.638469381,-1.054029227,33
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_40,0.123175939,-0.026332101,-1.513621379,0.166095046,-0.043023107,-0.725062399,-0.580713442,-0.561453533,-0.75418525,-0.870771899,-0.616473788,-0.617582286,-0.45248784,-0.686915214,0.429328524,-0.70075066,-0.791619235,40
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_45,0.516886238,0.326083781,-0.025181208,0.401582152,0.558889713,-0.204933064,-0.322187768,-0.224838535,-0.260705022,-0.266498161,-0.368455664,-0.403676328,-0.229981468,-0.447079161,0.123490153,-0.490638432,-0.7246548,45
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_55,1.057193408,1.007140771,0.640570801,1.113897754,1.084288222,0.112562086,-0.797864605,-0.648725166,-0.178430728,-0.414972489,-0.71145046,-0.869381542,-0.830952588,-0.764423402,0.894217275,-0.792067723,-0.524992366,55
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_62,1.510937614,1.075156093,-0.169154158,1.464761987,0.820133443,-0.356607457,-0.935331347,-0.954772748,-0.520764181,-0.684603536,-0.891787299,-1.056745865,-0.952495312,-0.758524211,0.723654347,-0.782081962,-0.567723833,62
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_68,0.970635206,0.822483849,-0.653522289,0.998070212,0.668068727,-0.224314869,-1.029960013,-1.007563575,-0.951072991,-1.032284733,-0.986556112,-1.17134149,-1.129103012,-0.914510646,1.02753257,-0.940066428,-0.715091531,68
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_74,1.562630318,2.141380272,0.699796365,1.704595421,2.206470686,0.31132349,-0.720841314,-0.979031771,0.182765752,-0.175880818,-0.99558412,-0.910235376,-0.328975989,-1.294539322,0.700040645,-1.248855095,-1.430269913,74
7062_2022,2022,ND259,7062,H,Broad origin-public ,7062_2022_91,1.34021434,0.544022863,-1.110420011,1.248985591,0.143511873,0.105793265,-1.476662972,-1.259687941,-1.415622131,-1.484391153,-1.11014255,-1.452870169,-1.764481281,-0.89655713,1.299457099,-0.918504845,-0.555898954,91
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_12,0.268346632,-0.022515548,-0.094861518,-0.500890881,-0.276479802,,1.148014217,-0.120692881,1.159132945,0.427632453,-0.146023507,1.149795683,0.951003098,0.752874211,-1.532753166,0.749941407,-0.310821305,12
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_33,-0.120649624,0.163542478,1.708414794,-0.506619191,0.102725914,1.708803272,1.360022945,1.037168229,1.771762356,1.921418277,1.02399576,1.408337199,1.109838077,1.490549391,-1.4462959,1.530512874,0.693613826,33
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_40,-0.650624099,-0.560617844,0.685233858,-0.908024149,-0.684145077,1.695398638,1.003968373,0.754702649,1.036596437,1.036195726,0.63489256,0.976778207,1.008953766,0.931723837,-1.298065794,0.900481739,0.632369916,40
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_45,-1.12067648,-1.11878387,0.03155993,-1.356065195,-1.14251911,1.170941878,1.183785259,0.914238028,0.919785967,0.953539324,0.742443355,1.167171493,1.30359251,1.012575635,-1.550904593,0.96607245,0.13846949,45
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_55,0.014091797,0.168213596,0.218446235,-0.560794834,-0.225120479,0.112562086,0.645683974,-0.045483156,0.608580565,0.666587248,-0.256572765,0.540514597,0.682757353,0.468911698,-1.240660964,0.377523208,-0.015990137,55
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_62,2.143980859,2.035884885,0.494473608,1.049431104,1.856424898,0.463968659,-0.386246532,-1.158642668,0.119626606,-0.094828189,-1.009532536,-0.579303783,0.07188138,-0.988261171,-0.518689399,-0.966248709,-1.110860252,62
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_68,1.287782618,1.550640559,-0.182240975,0.866380691,1.408639251,0.043490968,-0.771098484,-1.360897319,-0.569297685,-0.689790306,-1.175554492,-0.968067889,-0.438768864,-1.23558265,0.203919466,-1.188230932,-1.30085947,68
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_74,1.812021719,1.864184489,-0.276715452,1.214907586,0.990755254,0.084419324,-0.969679394,-1.75054741,-0.585444007,-0.738156044,-1.399373283,-1.113859906,-0.683374317,-1.321982059,0.156379604,-1.269918396,-1.295202811,74
7354_2022,2022,ND259,7354,L,Broad origin-public ,7354_2022_91,3.275480209,2.580856487,-0.645464559,3.489172422,2.255318263,0.105793265,-2.95313344,-2.829921951,-1.883148169,-2.383972019,-1.68542851,-2.255913644,-2.133058324,-2.485645015,2.228183318,-1.946144781,-1.768586019,91
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_12,-0.289939857,0.79872345,1.436289268,0.864023887,0.460869177,,0.870047336,0.477758545,1.401046163,1.856885615,0.457637968,0.869060381,-1.653322889,3.087222063,2.305308029,3.130846722,3.769998919,12
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_33,-0.802374355,-0.868539019,0.193949258,-0.764777781,-0.562482567,1.037598858,0.916608601,1.269608387,0.900246579,0.853870447,1.313669132,0.904275382,0.842697411,0.885451947,-0.713706886,0.86856655,0.098595683,33
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_40,-1.367574617,-1.652756325,0.089966283,-1.252860753,-1.717641142,1.190517904,1.221358719,1.648690461,1.122612334,1.119795832,1.827020622,1.233138238,0.581115557,1.72152506,-0.481514928,1.805429839,2.46827721,40
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_45,-1.870424509,-2.06254101,0.617089752,-1.737265254,-1.917391288,1.394544742,1.750738188,2.001983967,1.541413371,1.647931868,2.502234926,1.952726811,1.343279132,2.161844921,-1.252243354,2.414421876,2.537862072,45
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_55,-1.606045009,-1.927029942,-1.162616598,-1.298966659,-1.868320108,0.112562086,1.019029079,1.706619127,-0.075744985,0.556088164,2.188300837,1.074869101,0.482963777,1.689095854,-0.424824762,1.893084855,2.392804564,55
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_62,-1.616255666,-1.815766206,0.764814891,-1.311374556,-1.744869184,0.611877656,1.147050228,2.007562967,0.985389513,1.077813128,2.734134373,1.455098462,0.323918782,2.024002331,-0.343898795,2.397910129,2.526024245,62
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_68,-0.918942698,-1.308956796,1.001343398,-0.676259769,-1.162636856,0.288308439,0.80368898,1.51917215,0.990853474,0.893682696,2.060280747,0.921544877,0.212034129,1.471144992,-0.173905509,1.676107545,1.945013004,68
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_74,-0.839097161,-1.197811655,0.222951501,-0.59487746,-0.989605032,0.314347555,0.602326149,1.261678703,0.423129853,0.57921917,1.530398414,0.58279346,-0.08767153,1.358639374,0.07588826,1.502582645,1.944073955,74
7041_2022,2022,NevehYaar159,7041,H,Mixed,7041_2022_91,-1.117289365,-1.029542341,0.232995689,-0.8972068,-0.900160915,0.105793265,0.834029865,1.136419448,0.572058117,0.744323757,1.236723905,0.9241404,0.492829166,1.031696714,-0.40365292,1.045713889,0.997700262,91
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_12,-0.052271533,0.056238533,-0.391625271,-0.059764969,-0.209013764,,-0.754375981,-0.761677912,-0.89581968,-0.726413708,-0.772190051,-0.756554553,-0.555974462,-0.567662569,0.243429301,-0.57076543,0.010236797,12
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_33,0.192532569,0.406532901,1.338514799,0.111906462,0.374845831,0.942782017,0.542914138,0.484788586,0.902042588,1.025993097,0.392512187,0.500430295,0.156223796,0.837221196,-0.243098684,0.817269753,0.993802616,33
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_40,0.035285148,-0.026439337,-0.398851646,-0.022603057,-0.122177556,-0.022112395,-0.107143915,-0.135806299,-0.148985421,-0.217695931,-0.263512203,-0.184687989,-0.181046158,-0.085676905,0.044415939,-0.141517771,-0.031199575,40
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_45,-0.391744265,-0.492026844,-0.663838356,-0.425184843,-0.628945656,0.228808312,0.035977419,-0.062966287,-0.162260121,-0.237514917,-0.240840261,-0.080839765,0.040292378,-0.047853232,-0.165364409,-0.127026054,-0.331049963,45
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_55,0.44358742,0.896787292,1.328317245,0.537225266,1.055621496,0.112562086,-0.014308764,-0.06189387,0.795435204,0.43658397,-0.270665435,-0.202713187,-0.03879615,-0.1493271,0.275883462,-0.245715609,-0.364965229,55
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_62,-0.355715059,0.481177358,-0.044473881,0.251090386,0.772329092,-0.396599872,-0.109319834,-0.37959129,-0.074885006,-0.052590173,-0.505221773,-0.301989626,0.217342233,-0.616515315,0.402799159,-0.663886807,-0.815462098,62
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_68,-0.029133895,0.326105528,-0.546942981,0.40048564,0.597972232,0.198228341,-0.473589036,-0.522182295,-0.554813048,-0.525115177,-0.671668448,-0.708429631,-0.315097127,-0.794286736,0.742511163,-0.842444313,-0.906897578,68
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_74,0.530333797,0.926557653,-0.287650219,0.993952855,0.7631147,0.005759657,-0.816607758,-0.989502284,-0.529841089,-0.634439596,-1.002000889,-0.990664919,-0.618234535,-1.102328454,1.020095294,-1.098116362,-1.098620769,74
7406_2022,2022,NevehYaar159,7406,L,Mixed,7406_2022_91,0.87062239,1.6758306,-0.028194154,1.913826732,2.060596358,0.105793265,-1.445918859,-1.549025687,-0.748016135,-1.040077259,-1.24609136,-1.432559158,-0.629103955,-1.862039247,1.563061116,-1.58608739,-1.632301777,91
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_12,-0.2867127,-0.222943806,0.27542279,0.009837174,0.202351135,,0.583888296,0.890635129,0.707201051,0.553229265,0.88521149,0.580842431,0.705567572,0.146425691,0.15419833,0.141103716,-0.498981437,12
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_33,-0.584032642,-0.428462441,0.420375109,-0.635607225,-0.128923227,1.182110964,0.886546642,0.857998478,0.943370883,0.929284407,0.810725716,0.87110513,1.105086608,0.569715841,-1.030405193,0.53653442,-0.685144351,33
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_40,-1.367986803,-1.129358439,1.3683204,-1.501036871,-0.972013105,1.805717878,1.745064515,1.524166055,1.818048185,1.917452678,1.639359553,1.899315712,2.03554647,1.497250993,-1.95132342,1.539048406,0.77201409,40
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_45,-0.88023487,-0.358497547,2.514066831,-1.075882315,0.244616572,1.384865604,1.786309459,1.693065739,2.19668122,2.200355462,1.903429031,2.007061729,1.977211607,1.678215941,-1.871603583,1.765970143,0.716905061,45
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_55,-1.21555551,-1.318695994,-0.377054975,-1.282104049,-1.294680421,0.112562086,1.258931139,1.369490606,0.627482662,1.059628797,1.519115776,1.480278394,1.186481485,1.46903129,-1.31831575,1.586166464,1.285855276,55
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_62,0.79710883,0.237126003,1.476664395,0.146177766,0.235584162,0.783525146,0.479124256,0.809771395,1.095325494,0.740081094,0.65876331,0.396868651,-0.014677387,0.890664481,-0.489631707,0.842520247,0.951543559,62
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_68,-0.221410263,-0.723321613,0.551091003,-0.52947047,-0.860359886,0.28186588,0.598912923,0.863189166,0.643613201,0.644978408,0.807269947,0.578549726,0.172006007,1.013198656,-0.714845011,1.034033925,1.192870498,68
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_74,0.337169733,0.090401103,1.736182094,-0.646828028,0.616178286,0.314347555,1.133127967,1.220866383,1.704666269,1.277246395,1.450685423,1.517230747,1.279810027,1.095342566,-1.699673598,1.146909885,0.717188211,74
7068_2022,2022,NK807,7068,H,SS-B37,7068_2022_91,-0.329768072,-0.898724842,0.183746714,-0.680671858,-0.959188638,0.105793265,0.644943594,0.984365731,0.446130492,0.58819984,0.973955421,0.626333487,-0.014418067,1.066654947,-0.677961331,1.092822296,1.218762191,91
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_12,-0.035893503,-0.320820866,-0.386585043,-0.816857475,-0.608692044,,1.361959606,0.06937636,1.273534172,0.221799697,0.043672353,1.366390783,0.970412423,1.061288567,-1.477058741,1.061089717,-0.143358149,12
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_33,0.205049793,0.288333554,1.015131876,-0.057059396,0.201853576,0.887082389,0.559598076,0.3939343,0.823493889,0.902223598,0.295718523,0.518076446,0.288169237,0.740833675,-0.591901331,0.715382453,0.632380235,33
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_40,-0.37690565,-0.292022377,0.665435752,-0.598245499,-0.343661885,0.814112235,0.696835604,0.492274066,0.756921551,0.740047884,0.344557485,0.632321893,0.724288456,0.596367221,-0.974138542,0.542684377,0.31118228,40
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_45,-1.224909752,-1.307214596,-0.17258837,-1.450224423,-1.388068313,0.939911027,1.188086197,0.934944469,0.854453062,0.885414808,0.768143722,1.172622798,1.259128562,1.061999794,-1.540398422,1.022146558,0.283763008,45
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_55,-0.713022798,-0.823227576,-0.511620964,-0.985228632,-1.170046012,0.112562086,0.86385314,0.623167223,0.277911462,0.634599678,0.423337113,0.84018726,0.586065731,1.158090971,-1.13725276,1.179752937,1.236797187,55
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_62,0.710087952,0.308966006,0.215320745,0.049814392,0.347160035,0.345424931,0.119517615,-0.049302993,0.185338947,0.188820415,-0.239412486,-0.049971338,0.162971033,-0.074629734,-0.587502915,-0.179255917,-0.25992925,62
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_68,0.238724934,-0.166512767,-0.352566882,0.008039064,-0.233827293,0.21430353,-0.071277515,0.003938303,-0.212609041,-0.124016255,-0.234631994,-0.302065188,-0.301625628,0.023162805,-0.085984081,-0.099998062,0.019072359,68
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_74,-0.033270991,-0.534397555,-0.367393273,-0.375079459,-0.87169928,0.314347555,0.169757506,0.204589753,-0.186947351,0.058396227,-0.025379192,-0.003388025,-0.30284707,0.60225263,-0.425551799,0.540866475,0.862411498,74
7322_2022,2022,NK807,7322,L,SS-B37,7322_2022_91,0.475377747,0.016598836,-0.484260343,0.371460645,0.079490169,0.105793265,-0.44572937,-0.290830261,-0.51849785,-0.439064574,-0.496821047,-0.650919056,-0.551632125,-0.388253614,0.339322267,-0.498294939,-0.401486902,91
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_12,-0.032419253,-0.143299037,0.484410664,-0.044373303,0.468037756,,1.202496346,1.038727519,1.41926547,1.047024964,1.040839459,1.204909624,1.898052052,-0.169838176,-0.845125851,-0.174845466,-1.417359079,12
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_33,-0.540337919,-0.552736188,-1.103883083,-0.356070269,-0.595479738,-1.03758023,-0.260520441,-0.203221194,-0.53568101,-0.742048745,-0.296041154,-0.310452062,-0.094459668,-0.425976312,0.283597457,-0.455153958,-0.678825856,33
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_40,0.712580915,0.852455182,-0.171404408,0.804436937,1.043168628,-0.929376202,-0.7950492,-0.86441578,-0.754515464,-0.747986662,-0.843033039,-0.803418487,-0.476390573,-1.040891218,0.583500649,-1.012506307,-1.345472765,40
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_45,-0.027222115,0.210957738,-0.184934239,0.036596684,0.447569036,-0.341096938,-0.111951263,-0.253630365,-0.137857778,-0.168555508,-0.39030504,-0.217308412,0.236318611,-0.501691669,-0.145879123,-0.538586351,-1.43362793,45
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_55,0.380229808,0.636504023,0.908286802,0.531869047,0.95666925,0.112562086,-0.164975387,-0.072331758,0.443500378,0.189796356,-0.279573159,-0.345861389,-0.114392933,-0.384521859,0.377550731,-0.462565819,-0.64408797,55
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_62,-1.069442173,-0.924254815,-0.563022302,-0.521811133,-0.847418662,0.199685145,0.199246206,0.419420842,-0.261378373,0.023527104,0.207824353,0.043352816,-0.013073067,0.301010482,0.289402284,0.191721657,0.217660111,62
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_68,-0.367597735,-0.286791981,-0.612969513,-0.254593562,-0.345538315,0.249647518,0.104000552,-0.010048031,-0.233305053,-0.023905348,-0.247836901,-0.100341586,0.068031904,-0.018095324,-0.025927815,-0.1411282,-0.183995779,68
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_74,-0.026533253,0.349138474,0.644633974,0.25968326,0.699622552,0.314347555,0.185340045,0.311212774,0.543646349,0.40968172,0.093287448,0.015684523,0.185001987,0.029490193,0.250037799,-0.079392463,-0.196517449,74
7095_2022,2022,Oh43,7095,H,NSS-Oh43,7095_2022_91,-1.449235891,-1.32077873,-1.109131141,-1.387203724,-1.367850736,0.105793265,0.885857539,0.751970702,-0.295846158,0.475333741,0.618334568,1.011383982,0.934482822,0.76548177,-1.065857552,0.70390375,0.507105969,91
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_12,-0.125706383,-0.07112134,-0.912915511,-0.179656355,-0.569806786,,-1.647021333,-1.32559297,-1.978535257,-1.652263282,-1.306271178,-1.639193484,-1.44941577,-0.986593183,0.602406914,-0.985884467,0.523089824,12
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_33,0.648697622,0.78773075,0.445593122,0.615965734,0.645351926,-0.324877948,-0.425445183,-0.652758502,-0.255202371,-0.172662437,-0.695456277,-0.468134969,-0.50131051,-0.330711301,0.405960431,-0.363731757,0.097169225,33
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_40,0.108314021,0.359683547,-0.355311688,0.106098092,0.331321626,-0.181799491,-0.215969047,-0.482809383,-0.241928556,-0.302221528,-0.554446782,-0.287042334,0.052444754,-0.48825461,-0.045537074,-0.520237505,-0.893896182,40
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_45,-0.518302218,-0.129505754,-0.183746468,-0.564412757,-0.095232654,0.324999824,0.388862006,0.00352513,0.25108674,0.218418706,-0.18596662,0.264429598,0.76744565,-0.063152562,-0.76960776,-0.141400788,-1.244108737,45
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_55,0.139499643,0.747593642,0.858437164,0.062158589,0.856678992,0.112562086,0.249547771,-0.22222392,0.719308896,0.516261434,-0.402871173,0.069433067,0.533213972,-0.312326037,-0.348670044,-0.397094618,-1.039200253,55
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_62,-1.052311586,-0.247258889,-0.346617712,-0.662664772,-0.091293037,0.464461094,0.37921219,-0.006719406,-0.046564592,0.227794361,-0.202404643,0.265743787,0.687305357,-0.170077053,-0.17548773,-0.268728878,-0.521464915,62
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_68,-0.398386151,0.065406746,-0.49714106,-0.340307778,0.115904324,0.252899622,0.211032473,-0.268887787,-0.11078611,0.099272162,-0.475712283,0.031662298,0.550994712,-0.35856152,-0.341686773,-0.464914763,-0.741419374,68
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_74,-0.867630409,-0.488480239,-0.701703523,-0.604407646,-0.607745409,0.293221814,0.179610457,-0.159521237,-0.435959746,-0.069335455,-0.384855877,0.008655896,0.284462195,-0.115734551,-0.080212311,-0.2242637,-0.423319035,74
7371_2022,2022,Oh43,7371,L,NSS-Oh43,7371_2022_91,-0.795546587,-0.348208463,-0.353765694,-0.698909868,-0.283214411,0.105793265,0.499476002,0.153264081,0.028443452,0.347518869,-0.099325384,0.416685063,0.836147073,0.060290894,-0.556869558,-0.077419409,-0.284758235,91
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_12,-0.450568968,-0.06648476,0.284370116,0.211658779,0.28664608,,0.055891087,0.56542383,0.16313095,0.324572192,0.547654682,0.051134958,0.224651169,-0.153653245,0.889138436,-0.158702487,-0.336941018,12
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_33,-0.606228305,-0.541710834,-0.05938788,-0.444041493,-0.272028671,0.486278661,0.425465881,0.640857919,0.383359787,0.309555033,0.563277722,0.377186182,0.510255509,0.268483658,-0.260774331,0.22786627,-0.418751351,33
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_40,-0.817057194,-0.71526902,1.112381944,-0.762725512,-0.523400326,1.086661194,0.955351705,1.042903421,1.067359576,1.07952849,0.98236376,0.92091354,0.87371241,0.95711132,-0.717485901,0.928179372,0.789995187,40
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_45,-0.896062025,-0.576815929,1.120485298,-0.792140879,-0.177366175,1.224468431,1.113523922,1.146872921,1.217442462,1.247795953,1.045652493,1.079092082,1.100730285,1.054323059,-0.908004461,1.013403981,0.454294207,45
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_55,-0.953481591,-0.946606886,-0.410528723,-1.004678829,-0.908468825,0.112562086,0.921570504,0.85692497,0.383921266,0.723545065,0.720337442,0.925210529,0.933925537,0.857886395,-0.993008951,0.814772316,0.413727147,55
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_62,-0.269109455,-0.098827674,1.386338691,-0.673276205,-0.013635552,0.787180222,0.922996442,1.004752173,1.253886435,1.031549361,0.916804751,1.059299107,0.749485741,1.019664204,-0.841309701,0.997557546,0.817941828,62
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_68,-0.831105255,-0.786862991,1.238067404,-0.870423885,-0.816776736,0.288308439,1.004790065,1.159750289,1.2332911,1.100644785,1.308507967,1.306402668,0.887840165,1.27029915,-0.902720814,1.383642784,1.268192578,68
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_74,-0.739744338,-0.335153922,1.31329064,-0.942909677,0.111736062,0.314347555,1.20262498,1.278737842,1.449824247,1.248420353,1.564325709,1.663883446,1.350809437,1.210318027,-1.132943211,1.29926382,0.855830889,74
7047_2022,2022,Oh7B,7047,H,Mixed,7047_2022_91,0.154463592,0.32181017,2.084977401,-0.287455888,0.254588143,0.105793265,0.828158012,0.741011508,1.698687223,1.059793897,0.602794937,0.91441737,0.685562065,0.859875127,-0.764274001,0.821789003,0.700936805,91
7382_2022,2022,Oh7B,7382,L,Mixed,7382_2022_12,-0.174707532,0.155978583,-0.46686327,0.089454561,-0.159981908,,-1.337411682,-1.098213796,-1.521533589,-1.059918096,-1.092774771,-1.333896372,-0.960244842,-1.031907386,0.82050656,-1.03067585,0.042730326,12
